simucont_id_all, naive_alloc_Mha, min_alloc_Mha, opt_alloc_Mha, max_possible_alloc_Mha
   151030001,                    3.61941909,                    0.51271636,                    0.51271636,                    0.51271636
   151030002,                    4.60226281,                    4.82401483,                    5.52116509,                    5.52116509
   151030003,                    9.43674590,                   10.27410540,                   16.42995071,                   16.42995071
   151031001,                    5.38346979,                    0.51150985,                    0.51150985,                    0.51150984
   151031002,                    2.67326127,                    0.00000000,                    0.00000000,                    0.00000000
   151031003,                    2.67322919,                    0.00000000,                    0.00000000,                    0.00000000
   151032001,                    8.29187977,                    3.45478830,                    3.45478830,                    3.45478829
   151032002,                    3.92776387,                    5.65862815,                    6.24515553,                    6.24515553
   151033001,                    1.78223179,                    0.00000000,                    0.00000000,                    0.00000000
   151033002,                    4.42586952,                    1.90426901,                    1.90426901,                    1.90426901
   151033003,                   24.31018224,                   10.78147720,                   10.91510941,                   10.91510941
   151034001,                    7.08592546,                    9.82393741,                   12.72319332,                   12.72319333
   151034002,                   23.09654614,                   14.23600899,                   14.23600899,                   14.23600899
   151034003,                   17.79592340,                   11.41970611,                   11.41970612,                   11.41970611
   151035001,                    5.70254583,                    0.00000000,                    0.00000000,                    0.00000000
   151036001,                   19.25292847,                    1.53844498,                    1.53844498,                    1.53844498
   151037001,                    3.28115867,                    4.53366363,                    4.99419801,                    4.99419800
   151037002,                    3.10836992,                    4.41972873,                    7.38186551,                    7.38186552
   151037003,                    3.22557490,                    1.55697764,                    1.55697764,                    1.55697764
   151038001,                    4.64630839,                    1.65004488,                    1.65004488,                    1.65004488
   151040001,                   15.24067226,                    2.73021370,                    2.73021370,                    2.73021370
   151041001,                    6.81138890,                    7.67573304,                    9.34082413,                    9.34082413
   151042001,                   29.16023794,                   29.39623793,                   29.39623793,                   57.21000000
   151043001,                    8.75940045,                    8.61651499,                    8.61651499,                   16.30000000
   151045001,                    4.34473425,                    4.66130145,                    4.66130145,                    4.66130145
   151046001,                    3.86206273,                    3.97407101,                    6.49565405,                    6.49565404
   151046002,                    4.13961252,                    4.26674079,                    4.26674079,                    4.85396557
   151047001,                    3.02153018,                    3.10573541,                    3.10573541,                    8.18859290
   151047002,                    3.40111345,                    3.47924047,                    3.47924047,                    8.19500000
   151048001,                    3.06659651,                    3.15022622,                    3.15022622,                    8.17247548
   151048002,                    6.80222690,                    6.95848095,                    6.95848095,                   16.34426522
   151048003,                    1.74927669,                    1.78945935,                    1.78945935,                    3.88165900
   151049001,                    4.29076148,                    4.29009587,                    4.29009587,                    8.13000000
   151050001,                    3.40111345,                    3.47924047,                    3.47924047,                    5.57353653
   151051001,                    3.40111345,                    3.47924047,                    3.47924047,                    5.92857731
   151052001,                    2.85343013,                    3.33703896,                    3.33703896,                    3.33703896
   151053001,                    8.42409485,                    0.00000000,                    0.00000000,                    0.00000000
   151054001,                    4.25032029,                    0.00000000,                    0.00000000,                    0.00000000
   151055001,                    6.97903214,                    6.67559117,                    6.67559117,                    6.67559117
   151056001,                    8.22420307,                    8.82924621,                   17.00000001,                   17.00000000
   151057001,                    3.20504116,                    0.00000000,                    0.00000000,                    0.00000000
   151058001,                   20.98899858,                   22.18184421,                   22.18184421,                   22.18184420
   151058002,                    6.97449418,                    1.09071629,                    1.09071629,                    1.09071629
   151059001,                    9.04245279,                    0.00000000,                    0.00000000,                    0.00000000
   151060001,                    4.74011164,                    6.80892293,                    8.48000000,                    8.48000000
   151061001,                   14.01040341,                   15.48582780,                   16.65107116,                   16.65107115
   151061002,                    2.48177225,                    3.11202768,                    8.35340327,                    8.35340328
   151062001,                    3.95541229,                    4.87895311,                    8.23061203,                    8.23061203
   151063001,                    3.08530453,                    3.15008390,                    3.49205533,                    3.49205533
   151063002,                    4.14189238,                    3.42829958,                    3.42829958,                    3.42829958
   151064001,                    6.18078113,                    7.87619924,                    8.18099622,                    8.18099623
   151065001,                    4.42712637,                    5.21266308,                    5.69673229,                    5.69673228
   151066001,                    2.28720844,                    2.64519786,                    8.46999999,                    8.47000000
   151067001,                    4.67846279,                    6.32872217,                    8.48000000,                    8.48000000
   151068001,                    3.68235545,                    2.24345231,                    2.24345232,                    2.24345232
   151365001,                    0.30145960,                    0.14766824,                    0.14766824,                    0.14766824
   151371001,                    0.00000000,                    0.00000000,                    0.04094993,                    0.04094993
   151372001,                    0.00000000,                    0.00000000,                    0.21590062,                    0.21590062
   151372002,                    0.00000000,                    0.00000000,                    0.15121326,                    0.15121326
   151372003,                    0.00000000,                    0.00000000,                    0.11769348,                    0.11769348
   151372004,                    0.19223921,                    0.19223921,                    0.86296209,                    0.86296209
   151373001,                    0.00000000,                    0.00000000,                    0.04756711,                    0.04756711
   151373003,                    0.17004242,                    0.17004242,                    0.88470750,                    0.88470750
   151375002,                    0.00526222,                    0.00526222,                    0.39543534,                    0.39543534
   151381001,                    4.28653065,                    0.46686509,                    0.46686509,                    1.65880179
   151382001,                    5.06554173,                    5.38402503,                    5.38402503,                    8.22000000
   151383001,                    6.93333545,                    7.78446815,                    7.78446815,                    8.35029526
   151384001,                    4.52737961,                    0.00000000,                    0.00000000,                    0.00000000
   151385001,                    8.15452718,                    6.61716885,                    6.61717165,                    6.61717164
   151386001,                    3.83948748,                    3.83180602,                    3.83180602,                    6.40799951
   151387001,                    2.50219244,                    2.56620138,                    2.56620138,                    7.20405559
   151388001,                    2.18653734,                    0.00000000,                    0.00000000,                    0.00000000
   151389001,                    4.14779508,                    4.10407532,                    4.10407532,                    6.57478002
   152146001,                    5.12827299,                    5.23305057,                    5.23305057,                    8.29000000
   152147001,                    4.09541750,                    4.09444619,                    4.09444619,                    6.99632917
   152148001,                    4.39048437,                    4.39048437,                    4.39048437,                    6.96602023
   152150001,                   13.04825099,                   13.04213784,                   13.04213784,                   14.74752836
   152151001,                    4.80563261,                    4.79719405,                    4.79719405,                    7.36790965
   152152001,                    3.77917224,                    3.77917224,                    3.77917224,                    6.76263873
   152152002,                    9.23621293,                    9.23621293,                    9.23621293,                   13.82102571
   152152003,                    3.99102627,                    3.99102203,                    3.99102203,                    6.84062497
   152153001,                    2.93911992,                    2.93911992,                    2.93911992,                    7.05451913
   152154001,                   17.02124141,                   17.01272114,                   17.01272114,                   19.71480098
   152155001,                    4.65253876,                    4.64108592,                    4.64108592,                    6.90431403
   152155002,                   35.15883575,                   35.13623029,                   35.13623029,                   42.69631843
   152155003,                   12.86493263,                   12.86228697,                   12.86228697,                   21.23704191
   152156001,                   11.40326426,                   12.49600445,                   12.49600445,                   15.52625641
   152156002,                    5.64189742,                    5.61279882,                    5.61279882,                    5.69423710
   152156003,                   51.51657875,                   51.27918872,                   51.27918872,                   63.08136736
   152156004,                   17.31926915,                   17.28534962,                   17.28534962,                   27.82650416
   152157001,                    4.21495104,                    4.64687172,                    4.64687172,                    5.18775015
   152157002,                    3.80104247,                    4.16528483,                    4.16528483,                    6.57339150
   152158001,                    2.76391678,                    2.76099245,                    2.76099245,                    6.44033815
   152158002,                   18.90692864,                   18.90423032,                   18.90423032,                   34.37225437
   152159001,                    6.63723537,                    6.62317517,                    6.62317517,                   20.74093067
   152159002,                   12.41641195,                   12.30709193,                   12.30709193,                   33.58596165
   152160001,                    5.86542568,                    3.28261190,                    3.28788721,                    3.28788721
   152161001,                    9.15814934,                    9.15612744,                    9.15612744,                   12.28413682
   152161002,                   53.30294971,                   53.28669821,                   53.28669821,                   75.33178755
   152162001,                  148.86261658,                  148.77931333,                  148.77931333,                  188.96142571
   152163001,                   87.57543953,                   88.45510226,                   91.18995815,                  105.59389215
   152163002,                    4.02702086,                    3.95878384,                    3.95878384,                    7.19650090
   152163003,                   17.73799717,                   17.67292022,                   17.67292022,                   20.88187836
   152164001,                    3.28324190,                    3.23962077,                    3.23962077,                    4.46557298
   152164002,                    7.87089999,                    7.91202834,                    7.91202834,                   12.59825434
   152165001,                    4.79538895,                    0.89546320,                    0.89562121,                    0.89562122
   152166001,                    2.45964169,                    2.42924420,                    2.42924420,                    6.77831642
   152167001,                    6.20852254,                    7.02791755,                    7.87598703,                    7.87598703
   152167002,                    6.24047088,                    7.01360425,                    7.01360425,                    7.01360425
   152168001,                    0.37674914,                    0.37619642,                    1.50607718,                    1.50607718
   152169001,                   80.85577411,                   80.69793845,                   80.69793845,                  111.18936707
   152170001,                  132.29223009,                  132.16295892,                  132.16295892,                  143.98923947
   152171001,                    4.09414650,                    4.13742901,                    4.13742901,                    6.68580661
   152172001,                    4.43793209,                    0.00000000,                    0.00000000,                    0.00000000
   152172002,                    4.36598074,                    0.00000000,                    0.00000000,                    0.00000000
   152172003,                    4.12856065,                    0.00000000,                    0.00000000,                    0.00000000
   152173001,                    6.24047088,                    2.96772428,                    2.96772428,                    2.96772428
   152173002,                    5.66185189,                    4.01440538,                    4.01440538,                    4.05445565
   152174001,                    6.09521627,                    6.26053000,                    6.27240843,                    6.27240843
   152175001,                   24.75128342,                   26.58976563,                   27.60450566,                   27.60450566
   152176001,                  113.94367525,                  118.22239082,                  124.48398164,                  124.48398164
   152177001,                    5.76535257,                    5.63036799,                    6.66415859,                   15.37761955
   152177002,                   11.58585705,                   11.43843357,                   11.43843357,                   14.56125246
   152178001,                    3.68655038,                    3.69485050,                    5.06665350,                    5.06665351
   152178002,                    3.83508918,                    4.27289850,                    6.71756367,                    6.71756368
   152178003,                   10.30487926,                   11.24032970,                   15.97787075,                   15.97787077
   152178004,                    7.91469478,                    6.99693283,                    7.05974722,                    7.05974721
   152178005,                    3.16951653,                    0.00000000,                    0.00000000,                    0.00000000
   152179001,                   16.15145652,                   16.30712748,                   25.60249190,                   25.60249189
   152180001,                    4.18088235,                    0.00000000,                    0.00000000,                    0.00000000
   152181001,                    4.42882933,                    0.00000000,                    0.00000000,                    0.00000000
   152182001,                    5.76622880,                    5.74679369,                    5.74679369,                    8.15000000
   152183001,                    3.11995629,                    3.03543485,                    7.48553671,                    7.84165098
   152183002,                   42.38561897,                   36.59298247,                   36.60747904,                   36.60747903
   152184001,                    1.10627265,                    1.11243084,                    1.11243084,                    7.20178064
   152185001,                    4.74493862,                    1.61990953,                    1.61990953,                    1.61990952
   152185002,                    6.04805678,                    6.23926088,                    6.23926088,                    7.22611910
   152185003,                    6.56071451,                    7.03700748,                    7.26825473,                    7.76378149
   152185004,                    6.00000368,                    6.09598216,                    6.09598216,                    6.95505147
   152186001,                    4.13242571,                    4.14224877,                    4.14224877,                   13.55490960
   152186002,                    5.87496750,                    5.90926123,                    5.90926123,                   28.38393795
   152187001,                    3.17761870,                    0.00000000,                    0.00000000,                    0.00000000
   152187002,                    4.22606089,                    2.41385793,                    2.41385793,                    2.41385793
   152188001,                    4.63676525,                    0.11307600,                    0.11307600,                    0.11307599
   152189001,                    5.02990792,                    0.00000000,                    0.00000000,                    0.00000000
   152189002,                    4.04017070,                    0.62800093,                    0.62800093,                    0.62800093
   152190001,                    2.81107523,                    2.80809400,                    2.80809400,                    7.70720456
   152190002,                    4.20273912,                    4.10609753,                    4.10609753,                    7.72861631
   152190003,                    5.26936252,                    4.74948580,                    4.74948580,                    4.75098265
   152191001,                    4.54290189,                    4.59512462,                    4.59512462,                    6.01080448
   152192001,                    4.19702610,                    4.18963823,                    4.18963823,                    7.41627779
   152193001,                    0.32827728,                    0.00000000,                    0.00000000,                    0.00000000
   152194001,                    4.64630839,                    0.00000000,                    0.00000000,                    0.00000000
   152194002,                    3.29974218,                    0.49502727,                    0.49502727,                    0.49502727
   152194003,                    4.53686655,                    4.14437245,                    4.14437245,                    4.14437245
   152194004,                    4.16519140,                    1.25789788,                    1.25789788,                    1.25789788
   152195001,                    9.02292453,                    9.01532855,                    9.01532855,                   16.30009780
   152195002,                    4.37716408,                    4.30443763,                    4.30443763,                    8.14990220
   152196001,                    9.14080215,                    9.13556664,                    9.13556664,                   11.87524896
   152196002,                    4.62543030,                    4.61721238,                    4.61721238,                    8.12740247
   152196003,                    4.48731060,                    4.48458965,                    4.48458965,                    8.12750000
   152197001,                    5.45490318,                    0.00000000,                    0.00000000,                    0.00000000
   152198001,                    3.29473140,                    3.32494449,                    3.32494449,                    7.44159710
   152198002,                    3.57631392,                    3.56769184,                    3.56769184,                    7.16673897
   152198003,                   11.89789878,                   13.40405175,                   15.15331176,                   33.71120054
   152199001,                    1.04808172,                    1.05282770,                    2.01173622,                    2.01173622
   152200001,                    3.49523297,                    0.61316209,                    0.61316209,                    0.61316209
   152201001,                    4.62875335,                    4.69922803,                    4.69922803,                    8.15000000
   152202001,                    4.29114714,                    4.28143525,                    4.28143525,                    8.13000000
   152203001,                    3.68227061,                    3.67731549,                    3.67731549,                    8.05669889
   152203002,                    3.71828341,                    3.71305704,                    3.71305704,                    8.05660221
   152203003,                    7.10976553,                    7.10963829,                    7.10963829,                   15.92618879
   152203004,                    3.71072717,                    3.70555793,                    3.70555793,                    8.05669889
   152203005,                    3.73497164,                    3.73032370,                    3.73032370,                    8.05669889
   152204001,                    3.67964250,                    3.67470688,                    3.67470688,                    8.03000000
   152205001,                    4.32619460,                    4.31511418,                    4.31511418,                   18.32763501
   152206001,                    3.25916758,                    3.80820096,                    4.15390673,                    9.70884795
   152206002,                    0.72220205,                    0.71739994,                    5.06554181,                    5.75657744
   152207001,                    1.67039330,                    2.35774056,                    2.35774056,                    8.08761597
   152208001,                    2.84857187,                    0.00000000,                    0.00000000,                    0.00000000
   152209001,                    4.68011704,                    4.67851116,                    4.67851116,                    8.13000000
   152210001,                    4.28845740,                    4.28718848,                    4.28718848,                    8.11000000
   152211001,                    3.87079108,                    3.87078991,                    3.87078991,                    8.02684119
   152212001,                    6.88249093,                    6.88249093,                    6.88249093,                   16.11330111
   152212002,                    3.86860463,                    3.86860136,                    3.86860136,                    8.05669889
   152213001,                    0.35755983,                    0.35754457,                    0.35754457,                    0.69506873
   152213002,                    3.66393121,                    3.66377486,                    3.66377486,                    7.12239969
   152213003,                   13.79076839,                   13.78316857,                   13.78316857,                   30.14097322
   152214001,                   50.70969131,                   50.63336225,                   50.63336225,                   80.14079540
   152215001,                   79.15835464,                   79.15544871,                   79.15544871,                  120.88814290
   152215002,                    3.05943149,                    3.05914886,                    3.05914886,                    6.67668559
   152216001,                    8.93923389,                    8.92676574,                    8.92676574,                   15.26342105
   152216002,                   11.27766478,                   11.27762167,                   11.27762167,                   14.80795250
   152217001,                    4.19606772,                    4.16931066,                    4.16931066,                    7.66268686
   152217002,                   28.48208182,                   28.78324572,                   28.78324572,                   43.95299618
   152217003,                    5.06229976,                    5.06227019,                    5.06227019,                    7.03518725
   152218001,                   17.86548908,                   18.20993802,                   24.09300471,                   24.09300472
   152218002,                   48.12985190,                   16.36889983,                   16.37751831,                   16.37751831
   152219001,                    7.69524461,                    9.06982666,                   22.56683718,                   22.56683719
   152219002,                    0.21295838,                    0.21222946,                    0.21222946,                    6.10587428
   152220001,                    0.22687744,                    0.00000000,                    0.00000000,                    0.00000000
   152220002,                    0.25820670,                    0.25398400,                    0.25398400,                    3.77794387
   152221001,                    0.00477140,                    0.00358904,                    0.00358904,                    0.13340712
   152222001,                    3.22341243,                    3.35269169,                    3.37471552,                    8.28995026
   152222002,                    5.35769780,                    5.15134100,                    5.15134100,                    8.29004974
   152223001,                    4.60931086,                    4.60766820,                    4.60766820,                    8.13003252
   152223002,                    4.62899434,                    4.62736192,                    4.62736192,                    8.13003252
   152223003,                    4.60925555,                    4.60761290,                    4.60761290,                    8.12993496
   152224001,                   10.42951445,                   10.42855541,                   10.42855541,                   16.21055391
   152224002,                    4.68875071,                    4.68714942,                    4.68714942,                    8.10527695
   152224003,                   63.76471177,                   63.73333594,                   63.73333594,                  105.36889219
   152224004,                    4.72459017,                    4.72300753,                    4.72300753,                    8.10527695
   152225001,                   21.27099824,                   21.26840677,                   21.26840677,                   38.59723553
   152225002,                   12.01920871,                   12.01907691,                   12.01907691,                   16.16282944
   152226001,                   45.60236536,                   45.60236207,                   45.60236207,                   80.57271848
   152226002,                    4.73401010,                    4.73401010,                    4.73401010,                    8.05728152
   152227001,                    4.87330571,                    4.87328561,                    4.87328561,                    8.02995182
   152227002,                    3.95458804,                    3.95441928,                    3.95441928,                    7.68532320
   152228001,                    4.32798441,                    4.32339106,                    4.32339106,                    7.34783006
   152228002,                    3.66246217,                    3.65538696,                    3.65538696,                    7.42790426
   152228003,                    1.05851108,                    1.05642806,                    1.05642806,                    1.73566454
   152228004,                    3.16678450,                    3.20946833,                    3.20946833,                    8.00529573
   152229001,                   51.48830196,                   51.45936031,                   51.45936031,                   76.39534171
   152229002,                    5.14692407,                    5.14511161,                    5.14511161,                    7.80805097
   152229003,                    4.59187081,                    4.59046471,                    4.59046471,                    6.34663446
   152230001,                    2.39786571,                    2.39785711,                    2.39785711,                    7.61382743
   152231001,                   25.96844524,                   25.92147552,                   25.92147552,                   46.63526593
   152232001,                    9.66951092,                    0.00000000,                    0.00000000,                    0.00000000
   152233001,                    8.07203869,                    7.83374680,                   21.82378223,                   21.82378224
   152234001,                    1.41970046,                    1.72068218,                    2.59720494,                   10.97425255
   152235001,                    4.76697130,                    3.76252453,                    3.76252453,                    3.78393984
   152235002,                    3.95458069,                    0.00000000,                    0.00000000,                    0.00000000
   152235003,                    3.94555736,                    3.75899775,                    3.75899775,                    3.76909138
   152236001,                    5.14467692,                    5.46774701,                    5.46774701,                    8.10517788
   152236002,                    4.96681799,                    4.99946824,                    4.99946824,                    8.10527515
   152236003,                   85.25763097,                   84.89362999,                   84.89362999,                  148.21089610
   152237001,                    7.61831233,                    7.58180734,                    7.58180734,                   16.16401940
   152237002,                    3.99992200,                    3.99956125,                    3.99956125,                    7.55136815
   152237003,                    4.67279630,                    4.76469684,                    4.76469684,                    8.08200970
   152237004,                   26.29571416,                   26.13262284,                   26.13262284,                   44.21617299
   152238001,                    7.94489004,                    7.94489004,                    7.94489004,                   16.06000000
   152239001,                    5.47177511,                    5.47160342,                    5.47160342,                    7.55278948
   152240001,                    0.94532539,                    1.21675645,                    1.21675645,                    4.23125821
   152241001,                    2.98470890,                    3.12946056,                    3.12946056,                    6.54002743
   152241002,                    3.94817750,                    4.08091608,                    4.08091608,                    5.40124845
   152242001,                    3.50701633,                    3.50701633,                    3.50701633,                    8.05747583
   152242002,                    9.20456986,                    9.20456986,                    9.20456986,                   23.84018360
   152243001,                    6.09947187,                    6.09947187,                    6.09947187,                   15.49485424
   152243002,                   58.88437992,                   58.88437669,                   58.88437669,                  116.86605109
   152244001,                   97.97806685,                   97.97803675,                   97.97803675,                  161.70689141
   152244002,                    4.08708731,                    4.08703204,                    4.08703204,                    7.66992496
   152245001,                   13.13557926,                   13.13557757,                   13.13557757,                   22.38791710
   152245002,                   57.50079376,                   57.50063586,                   57.50063586,                   93.24419197
   152246001,                   15.14532642,                   15.14211842,                   15.14211842,                   29.51750385
   152246002,                    9.33522318,                    9.33343715,                    9.33343715,                   22.33336295
   152247001,                   40.30701600,                   40.30018416,                   40.30018416,                   86.34451175
   152248001,                    7.62748734,                    7.62748734,                    7.62748734,                   12.65445240
   152248002,                    8.55469355,                    8.55469355,                    8.55469355,                   29.37844577
   152249001,                  140.03420552,                  140.03420552,                  140.03420552,                  207.59151636
   152249002,                    4.16267331,                    4.16267331,                    4.16267331,                    7.73904311
   152250001,                   64.54452644,                   64.54452644,                   64.54452644,                  121.22056776
   152250002,                   29.01299277,                   29.01295787,                   29.01295787,                   64.55472572
   152251001,                   14.06183063,                   14.06128752,                   14.06128752,                   28.61894063
   152252001,                    5.69241270,                    1.69525325,                    1.69525325,                    1.69525325
   152253001,                    5.33118897,                    6.68584610,                    7.04022495,                    7.04022494
   152254001,                    8.50004585,                    9.90721624,                   12.12151861,                   17.88279402
   152254002,                    0.96528036,                    1.20607716,                    1.20607716,                    7.10167693
   152255001,                    4.86102153,                    5.59990095,                    8.99585233,                   14.69626622
   152255002,                    3.14135559,                    3.11949852,                    3.11949852,                    8.10660181
   152256001,                   13.60722894,                   13.55386302,                   13.55386302,                   32.15703321
   152256002,                    3.49744431,                    3.49420187,                    3.49420187,                    8.01099523
   152257001,                    7.14075595,                    7.14068309,                    7.14068309,                   16.11450151
   152257002,                   55.19430691,                   55.19429167,                   55.19429167,                  148.20536695
   152258001,                    2.07727202,                    2.07727202,                    2.07727202,                    6.92550917
   152258002,                    3.71222597,                    3.71222597,                    3.71222597,                    7.71148605
   152258003,                   11.34977505,                   11.34977505,                   11.34977505,                   39.65125088
   152259001,                   14.55666413,                   14.55666413,                   14.55666413,                   29.88805653
   152259002,                   63.54706525,                   63.54706525,                   63.54706525,                  155.76975836
   152260001,                   50.24696255,                   50.24694867,                   50.24694867,                  173.01346857
   152261001,                    3.63056833,                    3.62519522,                    3.62519522,                    7.60737273
   152261002,                    4.54662589,                    4.54563771,                    4.54563771,                   15.44704464
   152261003,                    2.86161133,                    2.86150175,                    2.86150175,                    7.33101144
   152262001,                    2.33489804,                    2.89420636,                    8.19407867,                    8.19407866
   152262002,                    6.95351799,                    8.61577405,                   14.95473444,                   14.95473444
   152262003,                    2.24063924,                    0.00000000,                    0.00000000,                    0.00000000
   152263001,                    3.05454643,                    0.00000000,                    0.00000000,                    0.00000000
   152264001,                    0.66569355,                    0.79412129,                    0.79412129,                    8.47978034
   152264002,                    0.52681341,                    0.00000000,                    0.00000000,                    0.00000000
   152264003,                    0.27705563,                    0.00000000,                    0.00000000,                    0.00000000
   152265001,                    0.50069034,                    0.59709220,                    0.59709220,                    7.58747228
   152266001,                    3.00170595,                    3.04519540,                    3.04519540,                   13.72994310
   152266002,                   14.54475611,                   15.88890091,                   16.07045059,                   33.54741358
   152266003,                    2.38539596,                    2.38304375,                    2.38304375,                    7.32517992
   152267001,                    2.55891351,                    2.53150956,                    2.53150956,                    8.08116515
   152267002,                    0.34761840,                    0.42475081,                    0.55399331,                    0.55399330
   152267003,                   18.12398537,                   19.38736922,                   20.89438903,                   28.95187545
   152268001,                    0.05359245,                    0.05359231,                    0.05359231,                    5.78698741
   152268002,                    4.03010804,                    4.03006755,                    4.03006755,                   14.60526429
   152268003,                   11.85025351,                   11.85025029,                   11.85025029,                   70.87096830
   152268004,                    4.96712463,                    4.91954555,                    4.91954555,                   15.66050684
   152269001,                    0.94878743,                    0.94833678,                    0.94833678,                    6.52698224
   152270001,                   28.31300550,                   28.31294578,                   28.31294578,                   88.26856278
   152270002,                    2.96246858,                    2.96246858,                    2.96246858,                    7.63191072
   152271001,                   17.11358370,                   17.11358370,                   17.11358370,                   60.18582685
   152272001,                    1.39871314,                    0.00000000,                    0.00000000,                    0.00000000
   152273001,                    5.48863625,                    6.73507356,                   16.37271968,                   16.37271969
   152274001,                    4.78039654,                    5.26020081,                    5.26020081,                   46.82863818
   152274002,                    1.23313418,                    0.00000000,                    0.00000000,                    0.00000000
   152275001,                    0.77118854,                    0.00000000,                    0.00000000,                    0.00000000
   152275002,                    1.26855890,                    1.16078824,                    1.16078824,                    1.16189029
   152275003,                    2.60128815,                    3.08635517,                    5.06931245,                   10.28787303
   152275004,                    1.51191110,                    1.70682089,                    1.70682089,                   13.48194195
   152276001,                    0.95797149,                    0.00000000,                    0.00000000,                    0.00000000
   152276002,                    0.62714472,                    0.79494693,                    0.94604286,                   11.98348230
   152277001,                    2.18779066,                    2.18629085,                    2.18629085,                    7.22833541
   152277002,                    7.08167538,                    7.03630285,                    7.03630285,                   26.11910007
   152277003,                    2.84391963,                    2.81468257,                    2.81468257,                    6.33477892
   152278001,                    4.99683321,                    4.96428300,                    4.96428300,                   19.63981814
   152278002,                    1.70648006,                    1.70263695,                    1.70263695,                    5.03215200
   152279001,                    2.03250044,                    2.03249851,                    2.03249851,                    7.02642834
   152279002,                    9.17245320,                    9.17244479,                    9.17244479,                   36.02200958
   152280001,                    2.18241844,                    2.18240691,                    2.18240691,                   19.00267631
   152281001,                    0.16872418,                    0.23600476,                    0.23600476,                    0.72060544
   152282001,                    1.19467524,                    0.00000000,                    0.00000000,                    0.00000000
   152283001,                    1.41830956,                    0.00000000,                    0.00000000,                    0.00000000
   152284001,                    3.47823953,                    0.00000000,                    0.00000000,                    0.00000000
   152284002,                    1.47544454,                    2.03418020,                    2.50077510,                    2.50077510
   152285001,                    2.99314518,                    0.00000000,                    0.00000000,                    0.00000000
   152285002,                    5.99045631,                    2.10875040,                    2.10892433,                    2.10892432
